name	ment	party
윤상직	지금 그 말씀 잘하셨습니다. 지금 톡톡 튀는 판사들 있잖아요, 막말 판사들. 한번 보실래요? 한번 띄워 보세요.  대법원에서 가장 고위직에 있는 대법관, 대법원장 이런 분부터 먼저 솔선수범해야 되는 겁니다. 아까 법관 인사 이원화 이건 사실 법원의 이원화를 전제로 하고 있는 것으로 저는 생각하고 있습니다. 그런데 아까 답변하시는 과정에서 고등법원 있잖아요, 부장판사 자리는 그대로 두고 보임만 좀 바꾸겠다고 그랬잖아요?	자유한국
윤상직	예.	자유한국
윤상직	아니, 지금 원칙……	자유한국
윤상직	그럴 것 같으면…… 경찰이 왜 권력을 가진 실세들한테 그렇게 알아서 깁니까? 그런 말을 하지 말든가요.	자유한국
윤상직	왜 그런 주장을 하게 됐느냐 말이에요. 아니, 인사에 별로 신경 안 쓴다면서요? 저도 인사를 오랫동안 해 봤지만, 행정처장은 얼마나 하셨는지 모르겠습니다. 인사에 초연한 그런 공직자 없습니다. 아까 답변 취소하시지요.	자유한국
윤상직	팔구십 건 안 넘습니다. 또 상고허가제 플러스 이송명령제를 통해 가지고 아주 사회적으로 매우 중요한 것, 하급심에서 판결이 엇갈리는 것 이런 것만 하고 있지요. 우리나라도 그렇게 가야 되는 것 아닙니까?	자유한국
윤상직	선발식으로 안 하면 어떻게 합니까?	자유한국
윤상직	그다음, 아울러서 이것은 법무부장관과 법원행정처장께 드리는 요청사항입니다. 피신조서의 증거력에 대해서 여러 가지 논쟁이 있지 않습니까, 경찰과 검찰이? 그래서 저는 미국의 데퍼지션 방식을 채택하는 게 어떻겠느냐, 피의자뿐 아니라 증인까지 포함해서…… 그 부분에 대해서도 검토를 해 주신다면, 미국 제도가 도입될 수 있다고 하면 아마 피의자신문조서의 증거능력에 대해서는 다툼이 좀 적지 않을까 생각합니다. 그 부분에 대해서 입장을 제출해 주시기 바랍니다. 그다음에 경찰청장, 현행범 특히 폭력행위와 관련되어 있는 것 현장에서 조치해야 되는 것 아닙니까?	자유한국
윤상직	않지요?	자유한국
윤상직	아니, 회의 와서 협박이나 당하고, 의사진행발언 안줍니까?	자유한국
윤상직	국제인권법연구회가 가입과 탈퇴가 자유롭다 했으니까, 그렇게 정치적인 색깔도 없고 다 개방된 연구단체이니까 회원 명단 있잖아요. 그것 좀 제출해 주도록 요청드립니다.	자유한국
윤상직	그러면 지방법원 수석부장판사는 어떻게 되지요?	자유한국
윤상직	그렇지요?	자유한국
윤상직	또 1심에서 그렇게 해서 자세하게 하다 보면 그 과정에서 그냥 소송의 진행을 중단하고 화해를 하거나 이렇게 할 수가 있겠지요. 그런데 지금 우리 1심을 그렇게 가는 게 맞지 않습니까? 저는 법관 인사 이원화 이 자체도 그런 취지를 가지고 있다고 생각합니다.	자유한국
윤상직	그런데 아까 왜 동의를 하셨어요? 개혁적이라는 말은 항상 가치의 문제고, 물론 개혁이 필요할 때도 있습니다마는 안정이 필요할 때도 있고 보수적인 게 필요할 때도 있습니다. 그런데 지금 우리 사회는…… 특히 법원에서는 개혁 너무 좋아하지 마세요. 법률, 재판, 법관 이런 부분들은 약간 사회 발전의 한 걸음 뒤에서 따라가시는 게 좋습니다.	자유한국
윤상직	왜 몰라요? 사개특위가 6개월밖에 안 되는데…… 다음에 추가질의하겠습니다.	자유한국
윤상직	왜 안 하시냐고요?	자유한국
윤상직	그분 어떻게 돌아가셨지요?	자유한국
윤상직	무슨 소리 합니까? 자, 지금 세 건에 대해서는 우리가 회의를 진행하기 전에 이것은 분명히 확인을 해야 될 사항이다, 특히 의장님 오셔 가지고 왜, 어떤 근거로 허가하셨는지 확인해 주시기 바랍니다.	자유한국
윤상직	설명 듣겠습니다. 해 주세요. 이것 있지 않습니까, 검찰수사의 아주 나쁜 관행, 저것 고치지 않으면 검찰 개혁 백번 해 봐야 도루묵입니다. 여론몰이로 가는데요. 이게……	자유한국
윤상직	아니, 아니……	자유한국
윤상직	그런데 아직 방법은 그렇게 머릿속에 준비가 되어 있는 것 같지는 않고, 그렇지요? 그다음에 하나 더 묻겠습니다. 정치적 중립독립 이것 중요하잖아요. 그런데 저도 깜짝 놀랐네요. 경찰청의 고위 간부직 보니까 우리 곽상도 위원님께서는 TK만 없다 그러는데 영남권 전체가 한 분도……  안 계세요.	자유한국
윤상직	이게 말이지요 여당이 수사 가이드라인을 주는 것은 검찰이 금방금방 수사에 착수하고, 지금 일주일에 서너 건씩 하잖아요. 최근에 지난 2월에 몇 건 했는지 아세요, 2월에만? 김관진 수사하라, 미국 방산업체에서 1억 원 받았다고 그래서. 임채진 전 검찰총장도 수사하라 또 이영복 전 부산 엘시티 회장도 수사하라, 다 좋습니다. 여당이 막 수사 가이드라인을 주면 검찰은 그냥 허겁지겁하고 왜 우리 야당에서 하는 것은…… 보세요. 수사하고 있어요? 안 하잖아요?	자유한국
윤상직	알겠습니다. 이것 분명히 고쳐져야 됩니다.	자유한국
윤상직	2월 5일은 하창우 회장 때지요?	자유한국
윤상직	그런데 검찰의 행태를 보면서 어떻게 생각하냐 이거지요.	자유한국
윤상직	요즘 화두 있지 않습니까? 우리법연구회, 국제인권법연구회 이게 득세를 하다 보니까 요즘 고객들이 최근 판사 성향이 어떠냐고 묻는대요. 그러면 거기에 맞는 변호사를 좀 찾아 달라는 거예요. 지금 전관예우가 문제가 아닙니다. 이 정부, 김명수 대법원장의 사법 개혁은 뭘 가져왔느냐 그러면 전관예우에 더해서 학회예우 또 최근에는 ‘형사채통’이라는 말 생겼잖아요, ‘보은예우’. 얼마나 몰려갔으면 검찰총장이 우리 사개특위에 와서 문제 있다고까지 발언할 정도입니다. 이래 가지고 사법 개혁되겠어요? 아까 존경하는 오신환 위원님께서 말씀하셨지만 이번에 법조, 특히 법원 개혁은 어떻게 보면 법으로 할 수 있는 게 그렇게 많지 않습니다. 아주 굵직굵직한 그런 것은 없어요. 우리의 법조문화라든가 관행이라든가 이런 걸 더 근본적으로 개선해야 되는, 어떻게 보면 더 어려운 과제입니다. 그런데 우리가 전관예우를 완화시키고 근절해야 될 판에 학회예우가 생겼어요. 어떻게 생각하세요? 이것이 김명수 대법원장이 취임한 이후 생겼던 현상입니다. 말씀해 보세요.	자유한국
윤상직	더 지금……	자유한국
윤상직	근거가 없기 때문에 없앴다고 그랬잖아요.	자유한국
윤상직	아니, 조정됐어요?	자유한국
윤상직	잘못된 것이지요?	자유한국
윤상직	또 하나 말씀드리겠습니다. 조희연 서울시교육감을 2심에서 재판했던 김상환 서울지방법원 민사제1수석부장판사, 이것 납득됩니까? 1심에서 두 군데 다 유죄를 했습니다. 아주 고의성이 있는 허위사실 유포거든요. 2심에서 교묘하게 첫 번째 허위사실 유포를 무죄로 하고 두 번째 것만 유죄로 해서 250만 원 선고유예를 내렸습니다. 선고유예를 내리니 대법원에서는 이것이 불가능한 것 아닙니까? 대법원에서 뒤집을 수 있습니까? 있어요, 없어요?	자유한국
윤상직	아니, 위법해서 한 사람도 본인이 앉아 있는데 왜 그래요? 오신환 의원도 여기서 할 말 있는 겁니다.	자유한국
윤상직	저도 자료 요구하겠는데요.	자유한국
윤상직	국민들의 열망이 아니라 잘 보시라고요. 검찰이 무소불위의 권력을 가지고 있으니까 지금 검찰이 이렇게 문제를 일으키고 국민의 인권마저도 보호할 수 없는 기관으로 전락했다 이렇게 비판을 받고 있잖아요. 그걸 어떻게 대한변협이 앞장서고 있습니까? 하다못해 대한변협은 공수처 설치하는 것 좋다, 그러나 적어도 무소불위의 권력을 줘서는 안 된다, 수사권과 기소권을 분리해야 된다든가 무슨 건설적인 대안을 내줘야지요. 입장을 1년 만에 바꾸고…… 지금 대한변협 회장께서 여기 와서 뭘 보고하십니까? 지금 정부 입장하고 다를 게 뭐가 있어요? 왜 여기 와서 보고하십니까? 법조삼륜이라서 그런 거예요?	자유한국
윤상직	얼마나 법 기술적으로 아주 교묘하게 했습니까? 저 사람 지금 어떻게 됐어요? 김상환 판사 어떻게 됐어요? 저런 인사 왜 합니까? 서울지법 민사제1수석부장판사입니다. 저런 인사 납득됩니까? 제가 왜 말씀드리느냐 하면 제가 2016년도에 처음으로 법사위에 와서 국정감사 할 때 저것을 지적하니까 그때 대법관들께서 고심했습니다. 국정감사 때 판결 안 했습니다. 그러고 나서 슬그머니 끝나고 나서 했지요. 판사가 아닌 법 기술자 저런 분을 왜 저렇게 인사합니까? 편향성 아닙니까? 몰라요? 저분 최근에 수석부장판사로 승진했습니다. 두 번째, 법원을 이원화한다고 그러면서 앞으로 고법 부장판사 없애잖아요. 그러면 차관급 부장판사가 다 줄어들지요?	자유한국
윤상직	언제까지 조정할 것입니까?	자유한국
윤상직	왜 3차 조사를 합니까? 저는 이것을 보면서…… 이라크전이 부시가 이라크에 대량살상무기를 가지고 있다고 해서 침공을 했거든요. 결국은 못 찾아냈습니다. 그래서 국제적인 비난을 받기 시작했거든요. 지금 3차 조사는 소위 말해서 이 사법 개혁, 사법파동을 주도한 국제인권법연구회에서 자기의 정당성을 확보하기 위해서 계속적으로 파고드는 것 아닌가, 이슈를 이제 다른 쪽으로 옮겨서 자기주장의 정당성을 확보하기 위한 것이 아닌가 하는 심각한 우려를 하게 됩니다. 이것이야말로 판사, 법관의 행동 범위를 벗어난 겁니다. 왜 없는데 더 합니까?	자유한국
윤상직	2019년도 정기인사 때부터 없어지잖아요.	자유한국
윤상직	윤석열 검사장도 무죄 사건이 나오면 본인도 책임을 져야 됩니다. 우리 야당에서도 이 점은 분명히 짚어 볼 것입니다. 그런데 문제는 왜 야당만 괴롭혀요? 해도 해도 너무합니다. 파워포인트 넘기고…… 역대 정부에서 저렇게 수사하지는 않았습니다. 야당 탄압하면서 여당도 좀 끼웠거든요. 이번에는 그런 것도 없습니다. 그냥 누구 말대로 안면몰수하고 정치적인 편향성을 보여주고 있습니다. 국정원 특활비 수사하면서 왜 다른 전전 정부의 특활비는 수사 안 합니까? 그다음에 권양숙 여사 그 건은, 640만 불 뇌물수수 건과 3억 원 특활비 수수 이 건에 대해서는 공소시효가 남아 있잖아요? 왜 안 하세요?	자유한국
윤상직	물론이지요. 그게 핵심되는 내용입니다.	자유한국
윤상직	상당히 공감하고 있습니다. 그다음 또 한 가지는 말이지요, 지금 조국 수석이 발표한 권력기관 개편 방안도 그렇고 경찰개혁위원회가 발표한 것도 그렇고 법무검찰개혁위원회에서 발표한 것도 그렇고 조정된 게 아니에요. 이 정부가 출범한 지 10개월이 지났고 그동안 검경 수사권 조정 문제 또 공수처에 관한 부분은 이 정부의 가장 큰 권력기관 개혁입니다. 그런데 10개월이 지날 때까지 정부 내 합의 메커니즘도 없고 또 조정된 결과도 없습니다. 이 부분에 대해서 어떻게 생각하세요? 앞으로 어떻게 해야 된다고 생각합니까?	자유한국
윤상직	공수처는 기소권과 수사권을 다 가지고 있습니다. 공수처에 대해서 경찰청장의 입장은 뭡니까?	자유한국
윤상직	저는 공수처를 찬성한다, 반대한다는 것은 의미가 없다고 봅니다. 포장이 중요한 건 아니거든요. 고위공직자를 수사하더라도 기소권이 없는 수사를 하는 그러한 기관이 필요하다 그 점에 대해서 경찰청장이 입장을 밝히셨다 이렇게 지금 확인할 수 있겠습니다. 수사의 전문성 부분에 대해서는 그것은 하시면 금방 됩니다. 그다음에, 검찰에도 많은 수사 인력이 있습니다. 어차피 수사권이 독립이 되면 검찰로부터 받을 수 있는 수사관들도 많이 있습니다. 경찰 인력도 저는 전문성이 충분히, 잠재성은 충분히 있다 그렇게 보고 있습니다. 자, 저는 왜 이게 수사권 분리를 해야 되느냐? 수사권과 기소권을 분리해야 되느냐? 우리 형사소송법상 기본적인 하나의 원칙이 있지요? 뭡니까? 무죄추정의 원칙입니다. 가장 중요한 원칙입니다. 형이 확정될 때까지는 무죄가 추정되잖아요. 그게 선진 시민사회의 기본 원칙입니다. 그런데 지금 검찰이 수사만 하면 피의사실이 막 공표가 돼요. 중계방송해 버립니다. 형법 126조는 피의사실 공표죄이거든요, 해당되거든요. 장관도 덩달아 해요, 법무부장관도. 이것 형이 3년 이하의 징역이에요. 경찰 입장에서 어떻게 하면 이 사항을…… 이게 유죄추정의 원칙 아닙니까? 보시기에 어떻습니까, 견해가?	자유한국
윤상직	그러면 ‘블랙리스트 없어’ 이야기 하면 안 되지요. 그다음에 법원행정처에 계신 간부들이 뒤에 다 있으신데 또 차장, 행정실장도 계시는데 직원들이 열심히 일했는데 ‘법원행정처 직원은 인사에 초연해야 된다. 너 가기 싫은 데로 가라’ 그렇게 이야기하실래요? 그러면 사람들 안 올 건데요? 그렇게 인사 하는가 내가 보겠습니다. 법원행정처에 있는 판사들은 소위 말해서 ‘좋은 곳에 갔다’ ‘승진했다’ 이런 이야기가 안 나오고 ‘오히려 가니까 더 힘들었다’ 그런 이야기만 나오기를 저는 기대합니다. 제가 지켜보겠습니다. 그렇게 하면 아마 법원행정처 힘 빼고자 하지 않아도 다 힘이 빠집니다. 그렇게 해 주시기를 저는 행정처장께 강력하게 요청합니다. 저도 인사를 해 봤기 때문에 그렇게 인사로써 얼마든지 행정처의 힘을 뺄 수 있습니다. 뒤에 계시는 간부님들, 제가 말씀드립니다. 그렇게 하십시오. 그러면 과연 부하직원들이 제대로 말을 들을 것인가? 법원행정처 조직이 와해될 겁니다. 그다음, ‘개혁적이다’ ‘개혁적이다’ 그러는데 뭐가 개혁적이라는 판단의 기준입니까? 보통 인사 할 때 우리가 개혁적이라는 말을 쓰잖아요. 어떤 기준을 가지고 그런 용어를 씁니까? 보수적인 분은 적폐 세력인가요?	자유한국
윤상직	그런데 대외적으로는 그렇게 안 나와 있는데요.	자유한국
윤상직	그렇지요?	자유한국
윤상직	그러다 보니까, 여론몰이를 하다 보니까 아까 해군참모총장……	자유한국
윤상직	아니, 직업선택의 자유 그렇게 하지 마시고요.	자유한국
윤상직	지금 백남기 씨 사망 사건, 밀양 송전탑 반대 집회, 제주 강정마을 반대 집회, 평택 쌍용자동차 점거 농성, 용산 화재 참사 사건, 이것이 적법한 시위로 발생한 사건입니까, 불법 폭력 사건입니까? 말씀해 보세요.	자유한국
윤상직	지금 일하고 있습니까?	자유한국
윤상직	저는 7분을 좀 써야 되겠습니다.	자유한국
윤상직	김덕진 씨 지금 인권침해 진상조사위원회 위원으로 활동하고 계시지요?	자유한국
윤상직	그러지 마세요. 그러지 마세요. 그로부터 블랙리스트로 관심을 옮겼고 그 이후에 원세훈 재판 결탁 의혹까지 해서 계속적으로 정치 이슈화시켰던 겁니다. 2차에 걸친 조사 결과 블랙리스트 발견하지 못했지요? 그렇게 답변하셨지요?	자유한국
윤상직	그러면 뭔가 검찰 입장을 밝혀 줘야 되는 것입니다.	자유한국
윤상직	왜냐하면 하도 검찰이 무조건 수사만 하면 이 사람 유죄다, 죄가 있다라고 아주 단언을, 예단을 하고 달려드니 이제는 국민들 입장에서 제일 중요한 것은 어떻게 하면 우리 헌법정신 헌법가치인 무죄추정의 원칙이 지켜지는가, 그래서 관련해서 수사권을 분리하면 무죄추정의 원칙이 더 훼손될 수 있다 그런 이야기를, 그런 반론을 저한테 주시라는 이야기입니다.	자유한국
윤상직	거기에 대해서 어떻게 생각하세요? 동의합니까?	자유한국
윤상직	전체에 영남권 출신이 한 명도 없다고요. 여기 보니까 어떻게 그냥……	자유한국
윤상직	왜 첫 번째에 안 했느냐는 말이에요.	자유한국
윤상직	그분 묘역에 가 보셨습니까?	자유한국
윤상직	김덕진 씨가 위원회에서 활동했던 부분에 대해서 굉장히 불쾌하시지요? 경찰이 이중인격자에 대해서 말로는 정의, 사랑, 사람 사는 세상 이렇게 떠들면서……	자유한국
윤상직	수고 많습니다, 총장님. 아까 곽상도 위원께서도 말씀하셨고 또 저도 파워포인트로 여러 가지를 보여 드렸습니다. 이런 검찰을 국민이 신뢰한다? 아닌 것 같습니다. 총장, 어떻게 생각하세요? 부끄럽지 않습니까?	자유한국
윤상직	행정처장은 전국법관대표회의가 헌법 제8조에 의한 것이라고 방금 답변하셨어요?	자유한국
윤상직	정말 가증스럽습니다. 이분이 누군지 아시지요? 천주교인권위원회 사무국장입니다. 성추행범입니다, 이 사람. 이 사람이 어떻게 인권침해 사건 진상조사위원회 위원으로 활동했는지 참 궁금합니다. 정말 제가 이런 말 쓰기는 그렇습니다마는 좌파 세력들의 대중 기만, 이중성, 정말 토 나올 정도입니다. 지금 이 다섯 개 인권침해 사건에 대해서 우리 진상조사위원회에서 재조사를 권고했고 청와대에서 지난 1월 14일 날 재조사 지시를 했지요?	자유한국
윤상직	아니, 어떻게 경찰력은 민노총 앞에만 서면 그렇게 무력해져요?	자유한국
윤상직	예, 알겠습니다. 총장님 의견도 없다 이거지요. 그렇지요? 그러니까 정치적 중립성 문제도 자꾸 문제가 되는 것입니다. 그다음 중요한 거라서 먼저 묻겠습니다. 지금 ‘윤석열 검찰’이냐 ‘문무일 검찰’인가 하는 데서 국민들이 상당히 의아심을 가지고 있습니다. 총장께서 윤석열 검사장을 법무부장관하고 협의해서 임명을 했습니까? 검찰청법 제34조에 보면 검사들의 인사는 검찰총장과 법무부장관이 의논을 해서 대통령에 제청하게 되어 있지요?	자유한국
윤상직	우선은 공수처가 보면 수사권, 기소권, 영장청구권 또 공소유지권 다 가지고 있습니다. 과거의 대검 중수부하고 똑같은데 거기에 현직 검사들이 퇴직하고 나서 별로 가고 싶어 하지 않을 것 같아요. 주로 아마 민변 출신의 변호사들이 검사로 갈 가능성이 있을 겁니다. 그렇게 됐을 때에 공수처가 과연, 소위 말해서 진보 진영이라든가 좌파 세력들의 정치적 중립성이 훼손되면서 정권을 계속적으로 유지해 나가는 그런 도구로 이용되지 않을까, 그에 대한 의견 어떻습니까?	자유한국
윤상직	아니, 민주당 위원님 이러시면 안 돼요. 이게 상식에 맞은 일이에요, 이게?	자유한국
윤상직	자, 그러면 법원을 한번 봅시다. 법원도 요즘 재판 3심이 기본이잖아요. 조사도 3심으로 합니까? 세 번 합니까? 블랙리스트 조사, PC 개봉. 불법적으로 PC를 개봉했을 뿐 아니라 세 번이나 하고 있습니다. 이것 국민들이 어떻게 보겠습니까? 보복이라고 봅니다. 여기에 대해서 어떻게 생각하세요?	자유한국
윤상직	108조입니까?	자유한국
윤상직	청장, 다시 한번 더 확인하겠습니다. 지금 4월 달에 정부안을 마련할 수 있을 거라고 생각하시는데 빨리 협의를 하셔 가지고 우리 사개특위에 제출해 주십시오.	자유한국
윤상직	잘된 일입니까?	자유한국
윤상직	아까 법원행정처장께서 여러 가지 인사 이야기를 하셨는데 일종의 ‘내로남불’입니다. 양승태 대법원장님 계실 때는 법원행정처를 그렇게 공격을 하다가 지금 김명수 대법원장하의 법원행정처는 인사를 아주 공정하게 잘 한다 그런 뜻으로 이야기하시는 것 같습니다. 제가 내로남불이다…… 한번 오래가는가 봅시다. 제가 사실은 하고 싶은 말이 이것입니다. 아까도 행정처장이 소수약자를 보호하는 것은 재판이 짧으면 짧을수록 좋다 말씀하셨는데 저도 백번 공감합니다. 그런데 우리나라는 사실 3심 제도가 있지만, 미국도 3심이거든요. 미국 연방대법원에서 1년에 몇 건 처리하는 줄 아세요?	자유한국
윤상직	열 번째입니다, 이것저것 다 합쳐 가지고. 검사장뿐 아니라 서울지검에서 한 게 열 번입니다. 이것은 사사건건 시비 붙는 것입니다. 검찰이 법원 위에 있다는 것입니다. 말이 안 돼요. 한 번 더 챙겨 보시고요. 이게 검찰 개혁을 왜 해야 되는지 보여주는 것입니다. 그다음 파워포인트 띄워 보시지요. 무리한 기소로 무죄를 받은 중요한 사건들입니다. 아주 그냥 해군참모총장, 합참본부 의장, 장관, 사장, 장성, 이것 뭡니까? 법무부장관이 지난 8월에 무리한 기소로 무죄 시에 검사에게 불이익 주겠다고 선언했거든요. 받은 사람 있어요?	자유한국
윤상직	모르잖아요, 그렇지요?	자유한국
윤상직	사실심과 법률심을 하잖아요. 그런데 고등법원이 또 사실심과 법률심을 합니다. 어떻게 보면 1심이 사실심을 잘하고 나면 2심에서는 법률심만 하면 되거든요. 그것이 바로 국민들의 재판을 받을 권리를 보장해 주는 것하고 똑같습니다, 비용이 적게 드니까.	자유한국
윤상직	부산 기장군 출신 자유한국당 윤상직 위원입니다. 최근에 서울경찰청장이 10년 공소시효 지난 성범죄도 수사하겠다 이렇게 발표하셨지요?	자유한국
윤상직	검사가 징계를 받고 난 경우가 있어요?	자유한국
윤상직	그런데 청장이 보시기에 지금 이러한 미투 운동이 정치 공작이라고 보세요?	자유한국
윤상직	그래서 이게 독재라는 거예요!	자유한국
윤상직	아니, 정말 저는 실망했습니다. 어떻게 대한변협이 노벨상추진위원회 여기에 들어갔고, 또 청와대에서 하지 말라 그러니까 이것도 해산됐어요. 일종의 정권의 부역자 같은 느낌이 들어요.	자유한국
윤상직	그런데 지금 현재 1심 부분에 걱정이 많습니다. 1심의 내용들이 2심에 가면 택도 없이 번복되는 게 나옵니다. 어떻게 하면 좋겠지요?	자유한국
윤상직	아니지요?	자유한국
윤상직	지금 경찰 수사 대상에 탁현민 행정관 들어가 있습니까, 안 들어가 있습니까?	자유한국
윤상직	언제 끝났는데요. 지난 3월 19일 때 있었던 일입니다. 19일자예요. 며칠 됐습니까? 그런 대한변협이 와서 무슨 사법 개혁에 대해서 입장을 발표해요?	자유한국
윤상직	안철상 대법관 겸 법원행정처장께서는 인사청문회 받으실 때 대법관 끝나고 나면 변호사 개업 안 하겠다 그런 약속을 하셨는가요?	자유한국
윤상직	그다음 하나 더 확인하겠습니다. 공수처에 대해서 아까 찬성하신다 그랬는데, 공수처도 내용을 들여다봐야 됩니다. 수사권과 기소권을 가진 공수처를 찬성하신다는 것입니까? 저한테 답변할 때는 기소권이 없는 수사권만 가진 공수처를 말씀하셨습니다.	자유한국
윤상직	돌아가셨지요?	자유한국
윤상직	왜 안 들어가 있지요, 경찰이 10년 공소시효 지난 성범죄도 수사한다고 그랬는데? 아예 그러지 마시든가…… 권력기관이라서, 대통령의 최측근이라서 안 합니까? 내사하세요.	자유한국
윤상직	검찰총장님 오래간만입니다. 우선 국민들께 사과할 일이 하나 있어요. 강원랜드 수사 삼세번 하게 된 것 또 BBK 수사도 또 하게 된 것, 검찰이 처음부터 수사를 잘못해서 그런 것 아니에요? 검찰 수사 잘못했다고 국민들에게 사과를 해야지요. 어떻게 생각하세요?	자유한국
윤상직	그런데 거의 중요한 사건에서는 1심이 여론 재판이 되어 버립니다. 하도 난리 치니까 판사도 그냥 여론에 따라서 판결을 하고 이제 2심 가면 조용해지니까 그때 가서 고등법원에서 자세하게 봐 주겠지…… 그런 경향 없습니까?	자유한국
윤상직	아니요, 우리도 야당에서…… 국회의원들은 헌법기관입니다. 헌법기관이 고발했는데 왜 안 합니까?	자유한국
윤상직	BBK도 마찬가지입니다. 처음부터 검찰이 정치적 중립성을 가지고 제대로 했으면 이런 혼란이 안 생기지요. 검찰 책임입니다. 사과하세요.	자유한국
윤상직	그런데 지금 우리 사회는 개혁을 무조건 다 좋은 것으로 보고 있습니다. 개혁 좋아하다가 나라 망합니다. 지금 보십시오. 검찰 내 엉망진창이 됐잖아요. 위계질서 없어졌잖아요. 영장 기각만 하면 거기에 대해서 비난의 이야기들이 검찰로부터 나오고, 서울중앙지검만 하더라도 열 번 이상 냈어요. 소위 사회적 권위가 개판되어 버렸습니다. 어떻게 갈지 모르겠어요. 법원 내는 그냥 한두 번 했으면 그만이지 끝까지 무언가 찾아내려고 서로를 불신하고 있습니다. 적당 선에서 수습을 하고 법관은 자기 본연의 의무인 재판에 충실하면 되는 겁니다. 왜 그렇게 개혁 좋아하시는지 저는 모르겠습니다. 뭘 개혁했는지, 김명수 대법원장이 뭘 하셨는지 한번 이야기해 보세요, 지금까지 7개월 지났는데.	자유한국
윤상직	그 부분을 핵심으로 봐야 됩니다. 재판 질질 끌면 뭐합니까? 똑같은 내용이 항고심으로 가 가지고 또 다시 재판되잖아요. 그것은 아니라고 봅니다. 그래서 이번에 저는 사법 개혁에서 1심을 어떻게 제대로 할 수 있는지…… 2심은 지금 현재 체제를 못 바꾼다면 법률심 중심으로 하고 예외적으로 사실에서 아주 명백한 오류가 있었다든가 그럴 경우만 한정하는 게 좋겠다. 그다음에 대법원은 정말 이 사회의 굉장히 중요한 이슈라든가 갈등요소라든가 이런 것을 치유해 나가고 또 하급심에서 판결이 엇갈리는……  부분은 통일시켜 주는 그런 방향으로 가는 게 옳겠다 생각합니다.	자유한국
윤상직	못 하시고 왜 이런 걸 하셨느냐는 말이에요. 공수처에 대해서 설문조사 하시게 되면 여러 가지 문제점을 지적을 하셔야지요. 전문가 아니세요? 두 번째입니다. 영장청구권 있지 않습니까, 현재 검사들이 법에 의해서 가지고 있잖아요. 경찰이나 특경이 하면 안 되는 이유가 뭡니까? 결국은 수사하기 위해서 필요한 부분에서 영장청구권이 있어야 되는 것 아닙니까? 미국의 드라마 보니까 많대요. 특경도 가지고 있고 일반 사법경찰도 가지고 있대요. 그런데 왜 우리나라는 일반 경찰한테 영장청구권을 주면 안 된다, 특경한테 주면 안 된다. 그 논리는 뭐예요?	자유한국
윤상직	총장님, 이것 인지수사하세요.	자유한국
윤상직	아니, 거기에 대해서 청장이 어떤 생각을 하고 있냐고요. 이것 기본이거든요.	자유한국
윤상직	그러시면 경찰에서는 지금 수사권과 기소권 분리해야 되겠다, 오늘 27페이지에 나와 있잖아요, 업무보고에도. 그렇지요?	자유한국
윤상직	아니아니, 경찰청에 그래요.	자유한국
윤상직	아니, 제일 중요한 내용을 왜 이야기를 안 해요?	자유한국
윤상직	아니, 회장께서 큰 사과 하셔야지요. 또 하나 더 묻겠습니다. 지금 판사 블랙리스트 관련해 가지고 법원행정처장이 블랙리스트는 없었다 이렇게 지난 사개특위에서 보고를 했습니다. 그런데 대한변협은 1월 23일 날 아주 난리를 쳤더구먼요. 법관의 독립성을 훼손할 수 있는 그런 사항이라고 했는데, 그래서 지금 대한변협에 대해서 과연 우리 사회의 최고 전문가 집단으로서 또 아주 신뢰를 받고 있는 판사 검사 변호사들이 모인 집단에서 과연 이럴 수가 있겠나 생각하는데요. 급기야는 작년 2월 25일 날 공수처 설치 반대 성명을 발표했잖아요. 그러고 나서 지금 1년이 지나서는 찬성 입장으로 선회했단 말이에요. 왜 이렇게 하셨어요?	자유한국
윤상직	그래요?	자유한국
윤상직	아니지요, 여섯 번이나 신고를 했다는 것 아니에요.	자유한국
윤상직	국회법 해설서는 왜 만든 거예요, 정세균 의장이?	자유한국
윤상직	임재훈 위원의 사개특위 위원 자격과 관련해서 허가권자는 의장입니다. 의장님 지금 서울대병원에 가신 걸로 알고 있습니다마는 이 사안이 매우 중요한 사안이기 때문에 의장님께서 제대로 이 법 146조 6항을 검토하셨는지, 아니 48조 6항을 검토하셨는지 확인해야 됩니다. 왜냐? 본인의 동의가 있어야 됩니다. 본인이 해야 됩니다. 그런데 본인이 분명히 나는 사임을 하지 않겠다고 했는데도 불구하고 허가하셨어요. 그래서 이거는 위법성 여부를 의장님께 물어봐야 됩니다. 그 이후에 의장님께서……	자유한국
